date,open,high,low,close,symbol,capBurst,year_month
2020-08-05,268.01,268.39,265.89,267.87,HD,282699283200.0,2020-08
2020-08-06,267.0,270.44,266.53,267.48,HD,282287692800.0,2020-08
2020-08-07,270.675,274.9199,269.81,269.37,HD,284282323200.0,2020-08
2020-08-10,272.37,275.0,271.795,271.64,HD,286677990400.0,2020-08
2020-08-11,277.89,279.37,274.41,274.73,HD,289939052800.0,2020-08
2020-08-12,279.23,282.9673,276.96,274.92,HD,290139571200.0,2020-08
2020-08-13,281.02,282.655,279.74,281.58,HD,297168268800.0,2020-08
2020-08-14,281.485,282.0,279.19,281.66,HD,297252697600.0,2020-08
2020-08-17,284.43,289.2172,283.57,280.55,HD,296081248000.0,2020-08
2020-08-18,288.9,290.58,283.04,288.24,HD,304196966400.0,2020-08
2020-08-19,287.0,287.97,281.93,285.0,HD,300777600000.0,2020-08
2020-08-20,280.69,281.91,279.4351,282.86,HD,298519129600.0,2020-08
2020-08-21,280.035,283.55,278.42,280.68,HD,296218444800.0,2020-08
2020-08-24,284.55,286.85,281.9223,283.23,HD,298909612800.0,2020-08
2020-08-25,287.295,287.48,283.885,286.75,HD,302624480000.0,2020-08
2020-08-26,287.37,292.12,286.275,286.13,HD,301970156800.0,2020-08
2020-08-27,292.195,292.95,286.56,291.93,HD,308091244800.0,2020-08
2020-08-28,288.505,288.83,284.77,288.63,HD,304608556800.0,2020-08
2020-08-31,286.255,286.69,282.87,286.29,HD,302139014400.0,2020-08
2020-09-01,284.39,286.68,283.5,285.04,HD,300819814400.0,2020-09
2020-09-02,285.45,288.04,283.6,284.45434014548,HD,300201732415.9338,2020-09
2020-09-03,287.345,287.7,272.17,287.2,HD,303099392000.0,2020-09
2020-09-04,275.43,276.77,264.6727,274.63,HD,289833516800.0,2020-09
2020-09-08,267.67,271.04,262.81,269.66,HD,284588377600.0,2020-09
2020-09-09,271.87,279.74,271.75,269.26,HD,284166233600.0,2020-09
2020-09-10,278.74,280.98,271.17,277.04,HD,292376934400.0,2020-09
2020-09-11,273.83,277.98,273.46,272.7,HD,287796672000.0,2020-09
2020-09-14,278.46,282.46,278.015,276.33,HD,291627628800.0,2020-09
2020-09-15,283.72,286.67,282.45,280.65,HD,296186784000.0,2020-09
2020-09-16,285.815,286.58,280.6801,285.58,HD,301389708800.0,2020-09
2020-09-17,278.4,282.72,276.96,281.63,HD,297221036800.0,2020-09
2020-09-18,277.37,279.835,270.81,279.96,HD,295458585600.0,2020-09
2020-09-21,271.68,272.8999,266.53,275.19,HD,290424518400.0,2020-09
2020-09-22,271.785,273.52,270.63,272.35,HD,287427296000.0,2020-09
2020-09-23,275.32,276.62,264.685,273.31,HD,288440441600.0,2020-09
2020-09-24,265.81,269.7,263.8801,266.55,HD,281306208000.0,2020-09
2020-09-25,264.415,270.15,263.9194,265.7,HD,280409152000.0,2020-09
2020-09-28,271.75,274.22,270.3,268.55,HD,283416928000.0,2020-09
2020-09-29,273.21,273.8415,271.1138,272.33,HD,287406188800.0,2020-09
2020-09-30,273.265,279.915,272.52,272.11,HD,287174009600.0,2020-09
2020-10-01,279.28,280.0,275.85,277.71,HD,293084025600.0,2020-10
2020-10-02,275.0,281.09,274.1032,277.62,HD,292989043200.0,2020-10
2020-10-05,280.77,282.42,279.68,279.31,HD,294772601600.0,2020-10
2020-10-06,282.535,283.0,275.77,282.1,HD,297717056000.0,2020-10
2020-10-07,280.85,284.0,279.99,276.47,HD,291775379200.0,2020-10
2020-10-08,284.285,284.95,281.1707,282.79,HD,298445254400.0,2020-10
2020-10-09,285.25,287.28,284.075,284.52,HD,300271027200.0,2020-10
2020-10-12,287.41,288.33,286.06,285.92,HD,301748531200.0,2020-10
2020-10-13,285.825,290.77,285.7,286.91,HD,302793337600.0,2020-10
2020-10-14,289.87,290.3,285.15,290.36,HD,306434329600.0,2020-10
2020-10-15,283.87,290.25,283.12,287.09,HD,302983302400.0,2020-10
2020-10-16,288.51,292.625,287.26,287.54,HD,303458214400.0,2020-10
2020-10-19,289.69,290.11,283.38,283.74,HD,299447846400.0,2020-10
2020-10-20,285.4,289.765,284.01,285.925,HD,301753808000.0,2020-10
2020-10-21,285.61,288.0187,283.28,286.04,HD,301875174400.0,2020-10
2020-10-22,284.005,285.68,280.65,284.51,HD,300260473600.0,2020-10
2020-10-23,282.34,283.19,279.55,281.16,HD,296725017600.0,2020-10
2020-10-26,280.0,281.5299,272.0,283.0,HD,298666880000.0,2020-10
2020-10-27,276.735,279.57,276.105,277.01,HD,292345273600.0,2020-10
2020-10-28,270.27,273.54,268.7,269.72,HD,284651699200.0,2020-10
2020-10-29,269.72,273.7,267.3119,269.72,HD,284651699200.0,2020-10
2020-10-30,268.68,269.62,262.03,269.63,HD,284556716800.0,2020-10
2020-11-02,270.21,274.82,268.52,266.71,HD,281475065600.0,2020-11
2020-11-03,274.52,279.53,273.72,270.74,HD,285728166400.0,2020-11
2020-11-04,276.99,287.04,276.01,277.37,HD,292725203200.0,2020-11
2020-11-05,287.45,288.998,284.08,282.72,HD,298371379200.0,2020-11
2020-11-06,285.55,286.7799,282.85,285.85,HD,301674656000.0,2020-11
2020-11-09,286.0,289.0,269.47,284.24,HD,299975526400.0,2020-11
2020-11-10,272.785,275.79,269.25,269.97,HD,284915539200.0,2020-11
2020-11-11,277.69,281.69,276.1701,275.57,HD,290825555200.0,2020-11
2020-11-12,282.79,283.6943,273.805,277.75,HD,293126240000.0,2020-11
2020-11-13,276.47,279.73,275.26,276.24,HD,291532646400.0,2020-11
2020-11-16,278.88,281.29,276.4,277.17,HD,292514131200.0,2020-11
2020-11-17,275.73,276.42,269.4001,279.57,HD,295046995200.0,2020-11
2020-11-18,271.87,275.38,269.0,272.47,HD,287553939200.0,2020-11
2020-11-19,270.46,272.38,268.7,269.83,HD,284767788800.0,2020-11
2020-11-20,271.45,272.37,268.87,270.93,HD,285928684800.0,2020-11
2020-11-23,270.15,273.689,269.55,269.81,HD,284746681600.0,2020-11
2020-11-24,273.68,275.545,272.57,271.4,HD,286424704000.0,2020-11
2020-11-25,273.66,274.74,271.212,273.31,HD,288440441600.0,2020-11
2020-11-27,275.2,276.58,274.36,273.96,HD,289126425600.0,2020-11
2020-11-30,275.28,277.76,271.92,275.99,HD,291268806400.0,2020-11
2020-12-01,279.11,279.11,275.55,277.41,HD,292767417600.0,2020-12
2020-12-02,275.43,275.43,269.57,275.07798972854,HD,290306307239.912,2020-12
2020-12-03,271.01,271.93,267.14,271.1,HD,286108096000.0,2020-12
2020-12-04,268.115,268.73,262.82,268.14,HD,282984230400.0,2020-12
2020-12-07,264.25,264.58,261.0,263.99,HD,278604486400.0,2020-12
2020-12-08,262.23,262.5,258.73,262.64,HD,277179750400.0,2020-12
2020-12-09,262.62,265.7708,262.25,261.72,HD,276208819200.0,2020-12
2020-12-10,264.21,266.07,262.11,265.58,HD,280282508800.0,2020-12
2020-12-11,264.28,265.37,262.646,264.81,HD,279469881600.0,2020-12
2020-12-14,265.52,268.5999,265.27,264.55,HD,279195488000.0,2020-12
2020-12-15,267.09,268.7628,266.2,265.58,HD,280282508800.0,2020-12
2020-12-16,268.52,270.75,267.51,267.98,HD,282815372800.0,2020-12
2020-12-17,270.51,274.33,270.51,269.59,HD,284514502400.0,2020-12
2020-12-18,274.795,275.74,270.3,273.97,HD,289136979200.0,2020-12
2020-12-21,266.97,271.95,265.88,270.45,HD,285422112000.0,2020-12
2020-12-22,271.84,271.84,268.51,270.99,HD,285992006400.0,2020-12
2020-12-23,270.385,271.0,268.2,270.04,HD,284989414400.0,2020-12
2020-12-24,269.94,271.36,269.4,269.81,HD,284746681600.0,2020-12
2020-12-28,272.21,272.25,269.24,270.92,HD,285918131200.0,2020-12
2020-12-29,269.905,270.46,265.07,269.25,HD,284155680000.0,2020-12
2020-12-30,266.0,267.3,264.92,266.19,HD,280926278400.0,2020-12
2020-12-31,265.36,265.95,263.58,265.26,HD,279944793600.0,2020-12
2021-01-04,266.46,266.46,261.06,265.62,HD,280324723200.0,2021-01
2021-01-05,263.45,266.53,262.26,263.92,HD,278530611200.0,2021-01
2021-01-06,264.44,269.77,261.87,266.05,HD,280778528000.0,2021-01
2021-01-07,266.54,268.783,266.17,267.57,HD,282382675200.0,2021-01
2021-01-08,267.28,270.7325,267.0,266.26,HD,281000153600.0,2021-01
2021-01-11,267.93,273.37,267.26,269.09,HD,283986822400.0,2021-01
2021-01-12,270.98,277.939,270.655,271.23,HD,286245292800.0,2021-01
2021-01-13,278.43,280.48,273.94,276.33,HD,291627628800.0,2021-01
2021-01-14,274.81,274.895,267.67,274.05,HD,289221408000.0,2021-01
2021-01-15,267.8,276.39,267.44,268.34,HD,283195302400.0,2021-01
2021-01-19,277.88,278.0,273.02,275.59,HD,290846662400.0,2021-01
2021-01-20,273.2,277.21,271.49,273.19,HD,288313798400.0,2021-01
2021-01-21,275.9,280.7,275.67,274.3,HD,289485248000.0,2021-01
2021-01-22,279.425,285.08,277.87,279.05,HD,294498208000.0,2021-01
2021-01-25,283.96,285.77,281.42,284.0,HD,299722240000.0,2021-01
2021-01-26,285.28,285.65,281.67,285.08,HD,300862028800.0,2021-01
2021-01-27,279.74,280.8099,273.08,282.6,HD,298244736000.0,2021-01
2021-01-28,275.58,282.96,274.93,274.05,HD,289221408000.0,2021-01
2021-01-29,277.53,277.53,270.03,278.05,HD,293442848000.0,2021-01
2021-02-01,271.59,272.65,267.2533,270.82,HD,285812595200.0,2021-02
2021-02-02,270.13,275.69,269.99,270.07,HD,285021075200.0,2021-02
2021-02-03,272.1,275.72,270.715,272.16,HD,287226777600.0,2021-02
2021-02-04,275.51,279.44,274.02,274.17,HD,289348051200.0,2021-02
2021-02-05,279.19,281.7599,277.81,278.82,HD,294255475200.0,2021-02
2021-02-08,279.62,280.4194,276.8895,278.86,HD,294297689600.0,2021-02
2021-02-09,279.67,280.2,276.62,280.03,HD,295532460800.0,2021-02
2021-02-10,278.27,278.93,276.25,276.77,HD,292091987200.0,2021-02
2021-02-11,278.24,280.25,276.01,278.69,HD,294118278400.0,2021-02
2021-02-12,277.13,278.71,276.58,277.06,HD,292398041600.0,2021-02
2021-02-16,278.77,278.77,274.88,277.51,HD,292872953600.0,2021-02
2021-02-17,275.21,281.79,274.88,275.39,HD,290635590400.0,2021-02
2021-02-18,280.07,284.68,279.13,280.92,HD,296471731200.0,2021-02
2021-02-19,283.0,283.91,279.44,283.05,HD,298719648000.0,2021-02
2021-02-22,278.8,278.99,273.63,279.64,HD,295120870400.0,2021-02
2021-02-23,269.53,269.99,257.58,275.85,HD,291121056000.0,2021-02
2021-02-24,269.42,269.42,254.03,267.24,HD,282034406400.0,2021-02
2021-02-25,260.51,261.01,254.71,259.97,HD,274361939200.00003,2021-02
2021-02-26,256.09,260.24,256.09,255.25,HD,269380640000.0,2021-02
2021-03-01,260.6,262.48,258.41,258.34,HD,272641702400.0,2021-03
2021-03-02,261.71,263.08,259.93,261.62,HD,276103283200.0,2021-03
2021-03-03,260.65,260.65,256.04,260.29,HD,274699654400.00003,2021-03
2021-03-04,256.55,256.815,247.15,257.36,HD,271607449600.0,2021-03
2021-03-05,250.24,254.17,246.59,250.93,HD,264821484800.0,2021-03
2021-03-08,254.0,263.19,252.57,253.52,HD,267554867200.0,2021-03
2021-03-09,261.0,267.555,259.75,259.03,HD,273369900800.0,2021-03
2021-03-10,264.29,268.74,264.13,264.96,HD,279628185600.0,2021-03
2021-03-11,267.855,270.77,267.29,267.67333333333335,HD,282491729066.6667,2021-03
2021-03-12,267.56,273.79,267.03,270.38666666666666,HD,285355272533.3333,2021-03
2021-03-15,273.89,279.64,273.89,273.1,HD,288218816000.0,2021-03
2021-03-16,278.65,282.53,277.7,278.54,HD,293959974400.0,2021-03
2021-03-17,281.09,283.84,279.25,282.08,HD,297695948800.0,2021-03
2021-03-18,279.83,285.44,277.71,280.03,HD,295532460800.0,2021-03
2021-03-19,283.09,288.6,282.435,283.16,HD,298835737600.0,2021-03
2021-03-22,288.53,290.325,284.22,289.1,HD,305104576000.0,2021-03
2021-03-23,288.16,293.26,288.16,288.94,HD,304935718400.0,2021-03
2021-03-24,290.69,296.74,289.15,289.98,HD,306033292800.0,2021-03
2021-03-25,291.72,297.85,291.61,292.75,HD,308956640000.0,2021-03
2021-03-26,297.805,303.97,296.165,297.18,HD,313631884800.0,2021-03
2021-03-29,302.6,305.5,299.99,303.81,HD,320628921600.0,2021-03
2021-03-30,301.91,305.68,300.08,304.315,HD,321161878400.0,2021-03
2021-03-31,305.59,308.02,304.14,304.82,HD,321694835200.0,2021-03
2021-04-01,306.34,308.55,303.91,305.25,HD,322148640000.0,2021-04
2021-04-05,308.575,315.82,308.575,307.75,HD,324787040000.0,2021-04
2021-04-06,313.62,315.92,313.15,315.4,HD,332860544000.0,2021-04
2021-04-07,312.47,315.14,310.99,313.78,HD,331150860800.0,2021-04
2021-04-08,312.17,315.25,310.62,312.47,HD,329768339200.0,2021-04
2021-04-09,314.17,319.215,314.17,314.43,HD,331836844800.0,2021-04
2021-04-12,318.25,321.295,317.33,319.23,HD,336902572800.0,2021-04
2021-04-13,319.81,320.905,317.26,320.79,HD,338548934400.0,2021-04
2021-04-14,320.26,322.67,319.33,320.4,HD,338137344000.0,2021-04
2021-04-15,320.68,323.38,320.08,320.02,HD,337736307200.0,2021-04
2021-04-16,324.47,328.66,324.0,322.74,HD,340606886400.0,2021-04
2021-04-19,327.89,328.785,325.6,328.08,HD,346242508800.0,2021-04
2021-04-20,326.07,327.61,322.22,326.85,HD,344944416000.0,2021-04
2021-04-21,325.09,327.87,323.91,323.96,HD,341894425600.0,2021-04
2021-04-22,325.96,326.28,318.86,325.95,HD,343994592000.0,2021-04
2021-04-23,322.49,325.51,319.58,321.46,HD,339256025600.0,2021-04
2021-04-26,323.975,324.04,319.33,323.89,HD,341820550400.0,2021-04
2021-04-27,320.92,322.4,320.53,319.99,HD,337704646400.0,2021-04
2021-04-28,321.515,322.935,319.33,320.59,HD,338337862400.0,2021-04
2021-04-29,320.82,325.77,320.82,319.71,HD,337409145600.0,2021-04
2021-04-30,323.51,325.79,321.665,325.34,HD,343350822400.0,2021-04
2021-05-03,326.32,331.565,325.76,323.67,HD,341588371200.0,2021-05
2021-05-04,329.92,333.05,328.88,330.27,HD,348553747200.0,2021-05
2021-05-05,333.25,335.63,331.08,332.77,HD,351192147200.0,2021-05
2021-05-06,333.35,337.81,333.24,332.05,HD,350432288000.0,2021-05
2021-05-07,338.29,339.8,335.73,337.58,HD,356268428800.0,2021-05
2021-05-10,339.95,345.675,339.7,339.25,HD,358030880000.0,2021-05
2021-05-11,339.31,339.55,328.24,341.12,HD,360004403200.0,2021-05
2021-05-12,329.99,329.99,316.27,330.66,HD,348965337600.0,2021-05
2021-05-13,317.99,327.415,317.99,317.0,HD,334549120000.0,2021-05
2021-05-14,327.77,327.89,322.02,325.42,HD,343435251200.0,2021-05
2021-05-17,322.47,323.27,315.32,323.63,HD,341546156800.0,2021-05
2021-05-18,326.89,327.0,314.87,320.01,HD,337725753600.0,2021-05
2021-05-19,312.83,314.69,309.07,316.75,HD,334285280000.0,2021-05
2021-05-20,314.24,319.635,314.21,314.45,HD,331857952000.0,2021-05
2021-05-21,318.51,319.305,314.47,315.9,HD,333388224000.0,2021-05
2021-05-24,316.51,318.66,314.59,315.77,HD,333251027200.0,2021-05
2021-05-25,315.12,317.14,314.26,314.84,HD,332269542400.0,2021-05
2021-05-26,317.87,321.23,316.715,316.75,HD,334285280000.0,2021-05
2021-05-27,317.57,320.42,317.56,317.33,HD,334897388800.0,2021-05
2021-05-28,319.8,321.56,318.85,318.77,HD,336417107200.0,2021-05
2021-06-01,320.56,321.24,315.2,318.91,HD,336564857600.0,2021-06
2021-06-02,315.35,316.75,312.41,316.31,HD,333820921600.0,2021-06
2021-06-03,311.28,312.85,309.73,313.23,HD,330570412800.0,2021-06
2021-06-04,312.6,313.425,309.36,311.43,HD,328670764800.0,2021-06
2021-06-07,311.53,312.18,307.92,311.01,HD,328227513600.0,2021-06
2021-06-08,310.67,312.27,309.03,309.96,HD,327119385600.0,2021-06
2021-06-09,312.89,312.89,306.935,310.9,HD,328111424000.0,2021-06
2021-06-10,308.21,309.6,306.16,307.34,HD,324354342400.0,2021-06
2021-06-11,309.25,311.15,308.48,308.31,HD,325378041600.0,2021-06
2021-06-14,310.93,311.23,306.245,310.77,HD,327974227200.0,2021-06
2021-06-15,308.71,308.97,303.5,309.32,HD,326443955200.0,2021-06
2021-06-16,306.0,307.33,301.19,306.45,HD,323415072000.0,2021-06
2021-06-17,302.88,305.19,300.05,302.78,HD,319541900800.0,2021-06
2021-06-18,300.47,303.62,298.44,303.12,HD,319900723200.0,2021-06
2021-06-21,305.21,308.71,304.96,302.61,HD,319362489600.0,2021-06
2021-06-22,309.45,314.84,308.31,307.6,HD,324628736000.0,2021-06
2021-06-23,313.37,313.61,310.65,312.71,HD,330021625600.0,2021-06
2021-06-24,313.84,314.75,311.69,311.67,HD,328924051200.0,2021-06
2021-06-25,312.25,315.45,311.7,311.84,HD,329103462400.0,2021-06
2021-06-28,313.39,315.27,311.39,313.63,HD,330992556800.0,2021-06
2021-06-29,315.73,320.265,315.7,314.28,HD,331678540800.0,2021-06
2021-06-30,317.86,320.24,317.735,318.24,HD,335857766400.0,2021-06
2020-06-02,124.64,125.89,124.03,124.89,IBM,111941404800.0,2020-06
2020-06-03,126.215,127.42,125.525,126.97,IBM,113805750400.0,2020-06
2020-06-04,127.79,128.95,127.02,129.05,IBM,115670096000.00002,2020-06
2020-06-05,133.07,134.23,131.75,128.89,IBM,115526684799.99998,2020-06
2020-06-08,132.41,135.88,132.27,132.06,IBM,118368019200.0,2020-06
2020-06-09,133.49,133.6,131.02,135.75,IBM,121675440000.0,2020-06
2020-06-10,129.91500000000002,130.79175,127.8375,132.29,IBM,118574172800.0,2020-06
2020-06-11,126.34,127.9835,124.655,128.82999999999998,IBM,115472905599.99998,2020-06
2020-06-12,122.765,125.17525,121.4725,125.37,IBM,112371638400.0,2020-06
2020-06-15,119.19,122.367,118.29,121.91,IBM,109270371200.0,2020-06
2020-06-16,125.05,127.5,123.16,121.65,IBM,109037328000.0,2020-06
2020-06-17,125.58,126.25,123.4,125.15,IBM,112174448000.0,2020-06
2020-06-18,122.79,124.4,122.33,124.15,IBM,111278128000.0,2020-06
2020-06-19,126.5,126.82,122.25,124.16,IBM,111287091200.0,2020-06
2020-06-22,122.01,122.5,120.53,122.47,IBM,109772310400.0,2020-06
2020-06-23,122.165,122.9,119.23,121.07,IBM,108517462400.0,2020-06
2020-06-24,118.415,118.415,115.88,119.41,IBM,107029571200.0,2020-06
2020-06-25,116.56,119.21,116.1,116.42,IBM,104349574400.0,2020-06
2020-06-26,118.11,118.99,116.26,119.03,IBM,106688969600.0,2020-06
2020-06-29,117.57,119.78,117.37,117.19,IBM,105039740800.0,2020-06
2020-06-30,119.295,121.2,119.0,119.75,IBM,107334320000.0,2020-06
2020-07-01,120.84,121.225,118.37,120.77,IBM,108248566400.0,2020-07
2020-07-02,119.69,121.42,119.26,118.54,IBM,106249772800.0,2020-07
2020-07-06,121.51,121.85,119.46,119.7,IBM,107289504000.0,2020-07
2020-07-07,119.065,119.51,117.33,120.19,IBM,107728700800.0,2020-07
2020-07-08,118.045,118.64,116.48,117.58,IBM,105389305600.0,2020-07
2020-07-09,117.765,118.0,115.2,117.71,IBM,105505827200.0,2020-07
2020-07-10,115.42,118.57,115.29,115.71,IBM,103713187200.0,2020-07
2020-07-13,119.73,120.99,118.66,118.35,IBM,106079472000.0,2020-07
2020-07-14,118.635,120.89,117.92,119.2,IBM,106841344000.0,2020-07
2020-07-15,122.24,123.96,122.15,120.6,IBM,108096192000.0,2020-07
2020-07-16,122.59,124.48,122.16,123.0,IBM,110247360000.0,2020-07
2020-07-17,124.145,125.63,123.2,124.01,IBM,111152643200.0,2020-07
2020-07-20,126.035,135.14,125.18,125.11,IBM,112138595200.0,2020-07
2020-07-21,132.7,132.7,125.8,126.37,IBM,113267958400.0,2020-07
2020-07-22,125.92,129.47,125.8,126.06,IBM,112990099200.0,2020-07
2020-07-23,129.0,129.37,127.15,128.67,IBM,115329494399.99998,2020-07
2020-07-24,126.42,127.6459,125.5,127.33,IBM,114128425600.0,2020-07
2020-07-27,125.17,126.32,124.71,125.79,IBM,112748092800.0,2020-07
2020-07-28,126.0,126.34,124.15,126.21,IBM,113124547200.0,2020-07
2020-07-29,124.625,125.99,124.07,124.47,IBM,111564950400.0,2020-07
2020-07-30,123.9,123.9046,121.64,125.32,IBM,112326822400.0,2020-07
2020-07-31,122.66,122.99,121.09,122.9,IBM,110157728000.0,2020-07
2020-08-03,123.42,124.41,122.15,122.94,IBM,110193580800.0,2020-08
2020-08-04,123.88,125.86,123.82,124.31,IBM,111421539200.0,2020-08
2020-08-05,126.7,126.75,124.61,125.84,IBM,112792908800.0,2020-08
2020-08-06,125.06,126.26,125.0,125.45,IBM,112443344000.0,2020-08
2020-08-07,123.6,125.07,123.21,124.49605182084,IBM,111588301168.0553,2020-08
2020-08-10,125.3,127.24,125.1849,124.96,IBM,112004147200.0,2020-08
2020-08-11,128.685,130.47,126.61,127.11,IBM,113931235200.0,2020-08
2020-08-12,127.55,127.79,125.876,126.75,IBM,113608560000.0,2020-08
2020-08-13,125.83,126.39,124.77,126.7,IBM,113563744000.0,2020-08
2020-08-14,124.17,125.56,123.91,125.03,IBM,112066889600.0,2020-08
2020-08-17,125.235,125.59,124.41,125.27,IBM,112282006400.0,2020-08
2020-08-18,124.735,125.5,124.24,124.44,IBM,111538060800.0,2020-08
2020-08-19,124.855,125.5,123.5,124.92,IBM,111968294400.0,2020-08
2020-08-20,122.52,124.04,122.52,123.84,IBM,111000268800.0,2020-08
2020-08-21,123.245,123.4842,122.31,123.15,IBM,110381808000.0,2020-08
2020-08-24,123.72,126.06,123.36,123.16,IBM,110390771200.0,2020-08
2020-08-25,125.965,126.82,124.49,125.68,IBM,112649497600.0,2020-08
2020-08-26,124.9,125.12,123.95,124.64,IBM,111717324800.0,2020-08
2020-08-27,124.5,125.1,123.98,124.17,IBM,111296054400.0,2020-08
2020-08-28,124.97,125.3,124.2187,124.65,IBM,111726288000.0,2020-08
2020-08-31,124.93,125.25,123.03,125.07,IBM,112102742400.0,2020-08
2020-09-01,122.855,123.95,122.15,123.31,IBM,110525219200.0,2020-09
2020-09-02,123.7,128.7,123.575,123.4,IBM,110605888000.0,2020-09
2020-09-03,128.39,129.95,123.65,128.18,IBM,114890297600.0,2020-09
2020-09-04,124.38,125.35,121.24,124.45,IBM,111547024000.0,2020-09
2020-09-08,122.33,122.87,120.71,122.3,IBM,109619936000.0,2020-09
2020-09-09,122.1,123.7,121.29,121.21,IBM,108642947200.0,2020-09
2020-09-10,122.53,123.5764,120.24,122.26,IBM,109584083200.0,2020-09
2020-09-11,121.315,122.7,120.72,120.56,IBM,108060339200.0,2020-09
2020-09-14,121.96,123.38,121.76,121.46,IBM,108867027200.0,2020-09
2020-09-15,122.73,123.34,122.25,122.09,IBM,109431708800.0,2020-09
2020-09-16,123.195,125.82,122.71,122.44,IBM,109745420800.0,2020-09
2020-09-17,122.665,125.55,121.97,124.22,IBM,111340870400.0,2020-09
2020-09-18,124.71,124.92,122.65,124.92,IBM,111968294400.0,2020-09
2020-09-21,120.465,120.7,118.58,122.76,IBM,110032243200.0,2020-09
2020-09-22,120.33,121.45,119.53,120.25,IBM,107782480000.0,2020-09
2020-09-23,120.705,121.59,118.43,120.51,IBM,108015523200.0,2020-09
2020-09-24,118.125,119.515,116.48,118.83,IBM,106509705600.0,2020-09
2020-09-25,117.61,119.41,116.94,118.09,IBM,105846428800.0,2020-09
2020-09-28,120.58,122.33,120.41,118.95,IBM,106617264000.0,2020-09
2020-09-29,121.195,122.1858,120.21,121.73,IBM,109109033600.0,2020-09
2020-09-30,121.41,122.91,120.8,120.94,IBM,108400940800.0,2020-09
2020-10-01,122.32,123.3,120.355,121.67,IBM,109055254400.0,2020-10
2020-10-02,119.01,121.765,118.82,121.09,IBM,108535388800.0,2020-10
2020-10-05,121.7,122.75,121.045,120.57,IBM,108069302400.0,2020-10
2020-10-06,122.4,124.835,121.59,122.01,IBM,109360003200.0,2020-10
2020-10-07,122.63,124.39,122.36,121.97,IBM,109324150400.0,2020-10
2020-10-08,138.9,138.9,129.77,124.07,IBM,111206422400.0,2020-10
2020-10-09,131.915,132.0,127.6,131.49,IBM,117857116800.00002,2020-10
2020-10-12,128.07,128.25,126.44,127.79,IBM,114540732800.0,2020-10
2020-10-13,126.66,127.15,124.46,127.21,IBM,114020867200.0,2020-10
2020-10-14,125.16,126.94,125.13,125.1,IBM,112129632000.0,2020-10
2020-10-15,124.11,125.225,123.81,125.94,IBM,112882540800.0,2020-10
2020-10-16,125.32,126.42,124.675,124.89,IBM,111941404800.0,2020-10
2020-10-19,126.78,127.3,125.08,125.495,IBM,112483678400.0,2020-10
2020-10-20,119.81,119.96,116.84,117.37,IBM,105201078400.0,2020-10
2020-10-21,116.66,117.6899,114.79,117.37,IBM,105201078400.0,2020-10
2020-10-22,115.085,116.06,112.98,115.06,IBM,103130579200.0,2020-10
2020-10-23,116.31,116.62,115.53,115.76,IBM,103758003200.0,2020-10
2020-10-26,114.63,114.9,111.84,116.0,IBM,103973120000.0,2020-10
2020-10-27,112.12,112.185,110.03,110.54,IBM,99079212800.0,2020-10
2020-10-28,108.74,109.72,105.91,106.56,IBM,95511859200.0,2020-10
2020-10-29,107.48,109.64,106.55,106.65,IBM,95592528000.0,2020-10
2020-10-30,107.96,111.8,107.75,108.91,IBM,97618211200.0,2020-10
2020-11-02,112.76,113.8265,112.25,111.66,IBM,100083091200.0,2020-11
2020-11-03,113.9,115.65,113.63,112.91,IBM,101203491200.0,2020-11
2020-11-04,112.69,113.91,111.155,114.16,IBM,102323891200.0,2020-11
2020-11-05,113.37,115.29,113.01,111.9,IBM,100298208000.0,2020-11
2020-11-06,114.79,115.1,113.39,114.77,IBM,102870646400.0,2020-11
2020-11-09,115.83,119.74,115.27,112.45340730625,IBM,100794238036.738,2020-11
2020-11-10,116.46,118.17,116.25,115.53,IBM,103551849600.0,2020-11
2020-11-11,118.18,118.35,116.22,117.91,IBM,105685091200.0,2020-11
2020-11-12,115.53,116.37,113.48,117.2,IBM,105048704000.0,2020-11
2020-11-13,115.06,117.375,115.01,114.5,IBM,102628640000.0,2020-11
2020-11-16,118.385,118.55,117.12,116.85,IBM,104734992000.0,2020-11
2020-11-17,117.53,118.54,117.07,118.36,IBM,106088435200.0,2020-11
2020-11-18,117.72,118.88,116.75,117.7,IBM,105496864000.0,2020-11
2020-11-19,116.69,117.45,115.89,116.77,IBM,104663286400.0,2020-11
2020-11-20,117.165,118.04,116.69,117.18,IBM,105030777600.0,2020-11
2020-11-23,117.44,120.52,117.27,116.94,IBM,104815660800.0,2020-11
2020-11-24,120.81,124.73,120.805,120.09,IBM,107639068800.0,2020-11
2020-11-25,122.86,124.33,122.11,124.42,IBM,111520134400.0,2020-11
2020-11-27,124.24,125.313,123.91,124.2,IBM,111322944000.0,2020-11
2020-11-30,123.87,125.0,123.09,124.35,IBM,111457392000.0,2020-11
2020-12-01,124.01,125.83,123.08,123.52,IBM,110713446400.0,2020-12
2020-12-02,122.88,124.64,122.41,123.16,IBM,110390771200.0,2020-12
2020-12-03,124.24,124.86,123.285,124.62,IBM,111699398400.0,2020-12
2020-12-04,123.95,127.38,123.64,123.61,IBM,110794115200.0,2020-12
2020-12-07,126.6,126.97,124.57,127.2,IBM,114011904000.0,2020-12
2020-12-08,125.24,126.33,124.64,124.7,IBM,111771104000.0,2020-12
2020-12-09,125.925,127.69,125.7,125.71,IBM,112676387200.0,2020-12
