date,open,high,low,close,symbol
2019-07-30,218.3,221.975,217.58,221.405,GS
2019-07-31,220.85,221.95,219.07,220.155,GS
2019-08-01,220.155,220.155,210.77,211.57,GS
2019-08-02,210.78,211.01,205.32,209.26,GS
2019-08-05,205.17,205.34,199.625,201.625,GS
2019-08-06,203.59,206.03,201.16,206.01,GS
2019-08-07,201.4,205.97,199.11,205.77,GS
2019-08-08,207.54,207.795,203.54,206.925,GS
2019-08-09,204.89,208.325,204.01,206.88,GS
2019-08-12,203.38,204.08,200.51,201.45,GS
2019-08-13,201.45,206.455,200.33,204.16,GS
2019-08-14,198.485,199.85,195.115,195.5,GS
2019-08-15,196.01,196.77,193.71,196.165,GS
2019-08-16,197.18,200.62,197.18,199.415,GS
2019-08-19,203.705,204.345,201.85,202.175,GS
2019-08-20,200.34,201.95,199.81,199.975,GS
2019-08-21,202.41,202.41,200.19,200.645,GS
2019-08-22,201.84,203.3,200.91,202.395,GS
2019-08-23,200.96,201.8,195.215,196.235,GS
2019-08-26,198.14,199.675,198.11,199.67,GS
2019-08-27,199.67,200.765,196.585,198.06,GS
2019-08-28,196.82,201.46,196.34,200.455,GS
2019-08-29,200.455,204.34,200.455,203.44,GS
2019-08-30,203.44,205.17,203.13,203.91,GS
2019-09-03,203.91,203.91,196.59,199.01,GS
2019-09-04,201.4,202.085,200.09,201.73,GS
2019-09-05,201.73,208.845,201.73,207.105,GS
2019-09-06,207.04,208.205,205.89,207.24,GS
2019-09-09,209.0,213.62,208.565,212.02,GS
2019-09-10,213.55,217.09,213.39,215.63,GS
2019-09-11,215.63,216.83,213.37,216.795,GS
2019-09-12,215.75,220.7,215.26,218.765,GS
2019-09-13,220.93,221.34,219.33,219.94,GS
2019-09-16,219.94,219.94,216.35,217.145,GS
2019-09-17,217.145,217.145,212.57,215.875,GS
2019-09-18,215.875,217.86,213.35,217.095,GS
2019-09-19,216.87,217.87,215.14,215.255,GS
2019-09-20,214.39,216.61,213.645,213.765,GS
2019-09-23,213.765,214.03,211.9,213.495,GS
2019-09-24,214.25,214.25,206.825,207.82,GS
2019-09-25,207.93,211.03,207.46,210.015,GS
2019-09-26,208.96,209.93,208.14,208.23,GS
2019-09-27,208.9,210.38,208.13,208.905,GS
2019-09-30,209.57,209.57,206.895,207.19,GS
2019-10-01,206.95,209.31,202.65,202.68,GS
2019-10-02,201.21,201.21,197.635,198.225,GS
2019-10-03,198.225,198.225,194.01,197.27,GS
2019-10-04,197.27,201.12,196.04,200.775,GS
2019-10-07,200.8,202.44,199.645,200.38,GS
2019-10-08,200.38,200.38,196.075,197.275,GS
2019-10-09,198.35,198.98,196.705,196.79,GS
2019-10-10,196.79,201.3,196.79,199.87,GS
2019-10-11,204.28,207.285,204.155,204.65,GS
2019-10-14,203.915,206.155,202.95,205.76,GS
2019-10-15,201.86,208.2,198.685,206.435,GS
2019-10-16,206.26,208.615,206.165,207.44,GS
2019-10-17,208.85,208.85,204.42,206.52,GS
2019-10-18,205.86,208.035,205.74,206.53,GS
2019-10-21,207.84,210.83,207.69,209.295,GS
2019-10-22,209.4,211.575,208.45,209.62,GS
2019-10-23,209.01,211.98,209.01,211.355,GS
2019-10-24,211.54,213.15,209.77,211.03,GS
2019-10-25,210.4,215.37,210.4,214.22,GS
2019-10-28,215.905,218.91,215.905,217.7,GS
2019-10-29,217.3,219.275,216.48,217.595,GS
2019-10-30,217.05,217.05,213.885,215.88,GS
2019-10-31,214.78,214.91,211.35,213.385,GS
2019-11-01,213.385,217.88,213.385,217.43,GS
2019-11-04,219.67,220.675,218.7,219.885,GS
2019-11-05,220.675,221.57,218.5,218.66,GS
2019-11-06,217.93,218.99,216.69,218.5,GS
2019-11-07,220.94,224.77,220.41,223.33,GS
2019-11-08,222.85,223.23,221.14,222.94,GS
2019-11-11,220.53,221.31,218.53,218.945,GS
2019-11-12,218.62,221.095,218.0,220.41,GS
2019-11-13,220.41,220.41,217.22,219.365,GS
2019-11-14,219.01,220.22,218.15,219.515,GS
2019-11-15,220.0,221.03,219.24,220.28,GS
2019-11-18,220.28,220.28,218.1,219.75,GS
2019-11-19,220.28,220.635,218.695,220.025,GS
2019-11-20,218.75,219.39,216.44,217.865,GS
2019-11-21,218.68,219.28,216.845,218.25,GS
2019-11-22,218.25,220.71,218.25,220.28,GS
2019-11-25,221.135,223.94,221.05,222.785,GS
2019-11-26,222.35,222.745,221.14,222.43,GS
2019-11-27,223.29,224.25,221.89,222.95,GS
2019-11-29,222.95,222.95,220.615,221.455,GS
2019-12-02,220.705,221.695,217.215,217.65,GS
2019-12-03,214.945,214.995,210.11,212.275,GS
2019-12-04,213.34,216.97,212.49,215.96,GS
2019-12-05,215.96,217.28,215.53,217.22,GS
2019-12-06,219.755,225.38,218.905,224.64,GS
2019-12-09,224.64,224.64,221.78,221.86,GS
2019-12-10,220.995,222.755,220.735,221.98,GS
2019-12-11,221.98,222.805,220.845,221.34,GS
2019-12-12,221.26,226.76,220.59,226.08,GS
2019-12-13,226.64,227.91,223.75,224.915,GS
2019-12-16,228.48,230.7,227.92,227.93,GS
2019-12-17,229.665,232.07,229.07,231.12,GS
2019-12-18,231.8,232.195,229.98,230.48,GS
2019-12-19,230.76,231.35,228.985,229.92,GS
2019-12-20,230.14,230.745,228.655,228.845,GS
2019-12-23,229.34,230.48,228.475,229.105,GS
2019-12-24,228.88,229.95,228.735,229.91,GS
2019-12-26,230.14,232.15,230.04,231.2,GS
2019-12-27,231.735,232.21,230.51,230.65,GS
2019-12-30,231.23,231.565,229.51,229.88,GS
2019-12-31,229.365,229.95,228.69,229.85,GS
2020-01-02,231.0,234.62,230.21,234.36,GS
2020-01-03,231.45,232.55,230.34,231.57,GS
2020-01-06,229.52,233.995,229.49,233.945,GS
2020-01-07,234.88,237.76,234.84,235.515,GS
2020-01-08,235.515,239.725,235.515,237.79,GS
2020-01-09,241.295,243.375,239.94,242.63,GS
2020-01-10,242.855,243.36,241.46,242.095,GS
2020-01-13,243.84,246.06,243.06,245.245,GS
2020-01-14,245.32,248.49,244.62,245.62,GS
2020-01-15,241.68,249.47,239.35,245.33,GS
2020-01-16,246.81,249.81,246.29,249.745,GS
2020-01-17,249.87,250.05,248.0,249.48,GS
2020-01-21,247.38,248.74,245.61,245.645,GS
2020-01-22,246.695,248.47,246.36,247.095,GS
2020-01-23,244.11,246.99,243.055,245.63,GS
2020-01-24,245.63,245.63,240.63,241.895,GS
2020-01-27,241.895,241.895,235.11,238.03,GS
2020-01-28,239.41,243.51,238.115,242.61,GS
2020-01-29,244.355,246.5,239.615,240.075,GS
2020-01-30,240.075,244.33,237.38,244.145,GS
2020-01-31,241.23,242.89,236.88,237.635,GS
2020-02-03,238.97,242.34,238.775,239.01,GS
2020-02-04,243.0,243.69,241.6,241.97,GS
2020-02-05,244.86,245.13,243.01,244.29,GS
2020-02-06,245.375,245.705,241.21,241.775,GS
2020-02-07,239.88,239.88,236.74,238.0,GS
2020-02-10,237.365,237.73,235.55,237.3,GS
2020-02-11,238.8,239.53,236.25,236.44,GS
2020-02-12,238.23,240.4,237.935,238.675,GS
2020-02-13,237.51,238.9,236.93,238.325,GS
2020-02-14,238.335,239.0,236.27,237.06,GS
2020-02-18,236.62,237.0,231.2,233.275,GS
2020-02-19,234.62,237.74,233.3,237.355,GS
2020-02-20,236.555,236.745,231.28,232.72,GS
2020-02-21,230.84,231.65,228.5,230.565,GS
2020-02-24,223.36,226.64,222.57,224.55,GS
2020-02-25,224.88,225.8,216.045,217.645,GS
2020-02-26,218.36,219.98,214.83,215.73,GS
2020-02-27,210.4,213.45,205.4,205.6,GS
2020-02-28,198.895,202.11,194.94,200.89,GS
2020-03-02,201.27,209.56,197.69,209.56,GS
2020-03-03,208.82,211.46,202.21,203.43,GS
2020-03-04,203.43,208.89,202.915,208.695,GS
2020-03-05,201.17,203.42,196.985,198.87,GS
2020-03-06,190.06,195.88,189.375,192.93,GS
2020-03-09,192.93,192.93,170.24,172.775,GS
2020-03-10,181.915,185.36,173.38,184.58,GS
2020-03-11,178.185,180.64,171.0,171.89,GS
2020-03-12,160.2,166.05,150.005,150.6,GS
2020-03-13,150.6,176.915,150.6,176.915,GS
2020-03-16,176.915,176.915,149.95,154.71,GS
2020-03-17,156.61,166.645,150.0,158.68,GS
2020-03-18,149.86,155.85,135.435,139.305,GS
2020-03-19,137.295,152.49,130.89,149.28,GS
2020-03-20,148.035,148.95,138.34,138.61,GS
2020-03-23,135.81,141.62,133.555,134.965,GS
2020-03-24,143.8,153.87,143.8,153.51,GS
2020-03-25,154.64,162.085,145.395,155.11,GS
2020-03-26,155.84,167.54,154.455,166.09,GS
2020-03-27,157.77,163.5,157.77,158.14,GS
2020-03-30,157.34,160.37,153.22,159.595,GS
2020-03-31,158.32,161.05,153.915,154.69,GS
2020-04-01,145.7,149.45,145.0,145.37,GS
2020-04-02,142.69,150.305,141.93,149.93,GS
2020-04-03,148.19,150.71,145.23,146.98,GS
2020-04-06,155.36,158.73,153.845,158.07,GS
2020-04-07,166.0,169.11,162.51,166.045,GS
2020-04-08,168.735,177.885,168.71,176.85,GS
2020-04-09,180.11,187.24,179.97,184.24,GS
2020-04-13,183.69,184.9,179.17,179.28,GS
2020-04-14,182.47,182.58,174.56,178.27,GS
2020-04-15,170.5,181.62,169.88,178.33,GS
2020-04-16,177.755,178.44,172.47,177.03,GS
2020-04-17,184.87,185.185,178.43,183.445,GS
2020-04-20,179.94,186.275,178.065,180.38,GS
2020-04-21,174.94,179.0,173.63,174.09,GS
2020-04-22,177.5,178.045,174.475,175.86,GS
2020-04-23,176.51,179.03,174.72,174.92,GS
2020-04-24,176.93,177.445,173.7,176.95,GS
2020-04-27,179.53,184.0,178.785,183.565,GS
2020-04-28,189.325,190.34,184.865,187.145,GS
2020-04-29,192.46,193.66,189.615,190.03,GS
2020-04-30,186.02,187.525,183.03,183.43,GS
2020-05-01,178.71,179.545,176.69,177.15,GS
2020-05-04,174.825,176.225,171.72,175.95,GS
2020-05-05,179.13,182.49,178.13,178.275,GS
2020-05-06,179.72,180.75,175.4,176.93,GS
2020-05-07,179.24,183.255,179.24,182.285,GS
2020-05-08,185.29,185.75,182.82,185.145,GS
2020-05-11,182.86,184.78,181.29,183.18,GS
2020-05-12,183.81,184.17,176.78,177.3,GS
2020-05-13,176.67,176.82,170.8,171.8,GS
2020-05-14,168.63,174.765,165.46,174.45,GS
2020-05-15,174.45,174.45,170.67,171.95,GS
2020-05-18,177.3,183.08,175.33,181.97,GS
2020-05-19,180.81,182.1,177.73,177.78,GS
2020-05-20,181.0,183.845,180.45,181.39,GS
2020-05-21,180.68,181.125,177.705,180.06,GS
2020-05-22,180.15,180.49,178.07,179.99,GS
2020-05-26,185.67,197.09,185.285,196.17,GS
2020-05-27,202.86,210.71,200.02,209.895,GS
2020-05-28,211.115,211.29,201.21,201.27,GS
2020-05-29,197.14,200.92,194.65,199.948001416,GS
2020-06-01,197.1,201.77,195.12,196.49,GS
2020-06-02,203.69,206.39,201.47,204.03,GS
2020-06-03,208.48,211.84,206.43,210.57,GS
2020-06-04,209.52,214.99,207.96,210.57,GS
2020-06-05,222.75,222.98,214.905,214.82,GS
2020-06-08,220.28,222.2646,218.24,217.92,GS
2020-06-09,216.14,220.02,215.16,220.81,GS
2020-06-10,217.57,219.77,212.83,213.445,GS
2020-06-11,204.37,206.9,194.05,196.22,GS
2020-06-12,200.7,202.905,196.35,201.74,GS
2020-06-15,195.73,206.9932,195.15,201.78,GS
2020-06-16,214.75,214.98,203.73,206.31,GS
2020-06-17,209.76,210.79,205.44,209.59,GS
2020-06-18,203.37,207.26,202.67,206.19,GS
2020-06-19,206.78,207.4228,200.97,203.84,GS
2020-06-22,200.885,204.58,200.0,201.63,GS
2020-06-23,206.39,207.51,203.64,203.42,GS
2020-06-24,202.36,202.61,197.3801,204.78,GS
2020-06-25,197.69,207.39,197.61,198.02,GS
2020-06-26,199.19,200.2441,188.5075,207.1,GS
2020-06-29,189.955,193.9,188.66,189.19,GS
2020-06-30,193.87,198.41,193.62,193.47,GS
2020-07-01,198.36,199.74,195.52,197.62,GS
2020-07-02,202.52,203.0,197.13,197.57,GS
2020-07-06,201.36,207.79,201.13,197.4,GS
2020-07-07,205.375,205.375,199.21,207.36,GS
2020-07-08,199.2,203.25,199.02,199.36,GS
2020-07-09,202.5,202.5,195.0,202.25,GS
2020-07-10,197.39,206.32,196.83,196.83,GS
2020-07-13,208.92,212.95,207.31,205.56,GS
2020-07-14,214.2,214.3,207.01,208.88,GS
2020-07-15,224.51,225.24,214.69,214.01,GS
2020-07-16,213.725,220.46,213.5,216.9,GS
2020-07-17,214.35,215.17,211.25,214.67,GS
2020-07-20,210.78,213.17,210.25,211.41,GS
2020-07-21,212.6,213.81,210.39,211.71,GS
2020-07-22,210.81,211.0,205.35,212.02,GS
2020-07-23,205.26,206.02,202.05,206.0,GS
2020-07-24,203.08,204.93,201.32,203.02,GS
2020-07-27,200.46,204.18,199.59,201.47,GS
2020-07-28,202.0,203.6,201.09,203.02,GS
2020-07-29,201.78,203.89,199.62,201.62,GS
2020-07-30,199.48,199.99,196.3,202.58,GS
2020-07-31,199.56,199.71,196.54,199.53,GS
2020-08-03,198.8,199.88,196.53,197.96,GS
2020-08-04,199.52,201.72,198.475,199.39,GS
2020-08-05,203.3,204.8075,203.01,201.64,GS
2020-08-06,204.625,206.29,203.83,204.52,GS
2020-08-07,203.565,208.8,202.45,204.25,GS
2020-08-10,209.23,210.64,208.04,208.27,GS
2020-08-11,212.83,216.95,210.53,209.38,GS
2020-08-12,214.96,215.95,209.27,211.06,GS
2020-08-13,210.25,212.2,207.69,212.13,GS
2020-08-14,207.26,209.48,206.61,208.39,GS
2020-08-17,207.23,207.85,202.53,207.97,GS
2020-08-18,203.25,203.58,201.1,203.07,GS
2020-08-19,202.015,206.1,201.77,201.31,GS
2020-08-20,200.95,203.28,200.34,203.02,GS
2020-08-21,200.28,203.35,199.82,201.85,GS
2020-08-24,203.1,207.43,201.32,202.43,GS
2020-08-25,209.725,210.49,205.17,207.34,GS
2020-08-26,205.64,207.28,205.03,206.0,GS
2020-08-27,206.93,213.0,206.41,207.22,GS
2020-08-28,211.73,212.0,207.09,210.15,GS
2020-08-31,206.21,206.41,203.63,206.4503575587,GS
2020-09-01,203.74,206.71,203.01,204.87,GS
2020-09-02,205.875,210.93,205.37,205.46,GS
2020-09-03,211.5,215.23,205.83,210.04,GS
2020-09-04,211.4,213.35,205.32,207.56,GS
2020-09-08,209.52,209.96,201.27,210.94,GS
2020-09-09,203.86,204.69,202.225,202.48,GS
2020-09-10,203.0,205.35,199.55,202.22,GS
2020-09-11,200.27,201.92,198.95,200.01,GS
2020-09-14,203.21,203.3,200.67,200.92,GS
2020-09-15,202.0,202.385,198.285,201.34,GS
2020-09-16,198.695,203.8,198.07,198.0,GS
2020-09-17,198.2,199.89,194.51,200.68,GS
2020-09-18,194.85,196.65,192.3848,194.83,GS
2020-09-21,190.02,194.17,187.47,194.86,GS
2020-09-22,193.625,196.14,188.43,194.0,GS
2020-09-23,192.11,192.915,185.865,191.62,GS
2020-09-24,188.695,197.4594,187.05,186.12,GS
2020-09-25,192.64,195.39,189.6085,195.11,GS
2020-09-28,197.87,201.865,197.15,194.95,GS
2020-09-29,198.455,198.77,195.43,199.07,GS
2020-09-30,198.445,203.08,198.36,196.79,GS
2020-10-01,201.68,203.13,197.8738,200.97,GS
2020-10-02,195.535,200.72,195.475,198.55,GS
2020-10-05,201.28,202.84,199.59,199.9,GS
2020-10-06,204.36,206.09,199.9,201.8,GS
2020-10-07,204.08,205.0,201.17,201.09,GS
2020-10-08,205.14,208.16,204.11,203.6,GS
2020-10-09,208.7,209.74,206.08,207.98,GS
2020-10-12,208.0,214.89,207.41,207.54,GS
2020-10-13,214.01,214.11,209.18,214.12,GS
2020-10-14,214.12,214.45,210.27,210.81,GS
2020-10-15,209.51,210.73,206.9,211.23,GS
2020-10-16,209.3,209.995,205.81,208.6,GS
2020-10-19,207.21,207.87,204.61,205.55,GS
2020-10-20,206.7,211.345,206.51,208.04,GS
2020-10-21,207.35,207.95,202.01,208.03,GS
2020-10-22,203.21,206.365,202.2,202.91,GS
2020-10-23,206.96,208.21,204.02,205.4,GS
2020-10-26,202.49,202.81,198.51,205.04,GS
2020-10-27,200.53,200.53,195.435,195.76,GS
2020-10-28,191.31,193.335,188.985,189.62,GS
2020-10-29,189.8,192.35,186.9,189.77,GS
2020-10-30,188.87,190.4,185.52,189.94,GS
2020-11-02,191.9,192.7,188.23,189.04,GS
2020-11-03,193.76,199.0,193.22,190.2,GS
2020-11-04,195.88,200.82,194.9,197.93,GS
2020-11-05,199.35,204.12,199.06,197.87,GS
2020-11-06,204.34,204.39,200.42,202.96,GS
2020-11-09,211.64,218.0,209.37,201.26,GS
2020-11-10,215.13,218.38,211.18,214.93,GS
2020-11-11,218.415,219.92,215.03,217.47,GS
2020-11-12,215.62,216.86,212.4,218.05,GS
2020-11-13,215.55,220.96,215.41,214.51,GS
2020-11-16,223.57,224.6,220.03,219.08,GS
2020-11-17,220.02,224.85,218.33,222.38,GS
2020-11-18,224.93,227.72,223.51,224.65,GS
2020-11-19,224.28,224.94,222.11,224.3,GS
2020-11-20,222.94,224.81,222.63,224.57,GS
2020-11-23,225.99,230.0,225.73,223.35,GS
2020-11-24,231.0,238.116,230.63,228.83,GS
2020-11-25,234.32,237.45,232.43,237.5,GS
2020-11-27,236.5,237.3,233.785,236.54,GS
2020-11-30,232.07,235.0,230.36,235.4,GS
2020-12-01,231.68,234.8704,231.35,229.34473235332,GS
2020-12-02,231.78,238.13,231.5822,232.08,GS
2020-12-03,237.675,238.85,234.64,237.65,GS
2020-12-04,237.44,239.75,236.95,235.47,GS
2020-12-07,238.58,239.85,235.45,239.58,GS
2020-12-08,237.01,239.19,236.58,238.45,GS
2020-12-09,239.7,245.36,239.53,238.84,GS
2020-12-10,240.49,245.1799,239.5138,242.82,GS
2020-12-11,241.1,241.2,237.09,244.4,GS
2020-12-14,243.11,243.5,237.39,239.99,GS
2020-12-15,239.5,243.61,237.17,237.79,GS
2020-12-16,243.405,243.9,241.12,242.43,GS
2020-12-17,244.0,245.93,242.95,243.77,GS
2020-12-18,243.24,245.39,240.56,244.43,GS
2020-12-21,250.0,260.85,248.76,242.13,GS
2020-12-22,258.02,258.02,249.8,256.98,GS
2020-12-23,251.33,260.575,251.3,250.09,GS
2020-12-24,258.23,258.23,253.75,256.45,GS
2020-12-28,258.28,262.655,257.0,256.16,GS
2020-12-29,260.04,260.8606,256.5,259.59,GS
2020-12-30,258.74,260.65,257.83,258.01,GS
2020-12-31,259.03,263.94,258.0001,259.45,GS
2021-01-04,266.7,267.58,260.16,263.71,GS
2021-01-05,264.29,273.5,262.57,265.0,GS
2021-01-06,275.13,288.38,273.1,270.93,GS
2021-01-07,288.96,295.8894,286.68,285.55,GS
2021-01-08,293.79,293.92,285.05,291.65,GS
2021-01-11,287.75,295.0,284.2,290.08,GS
2021-01-12,297.08,303.98,296.02,293.83,GS
2021-01-13,300.94,303.72,299.1,302.21,GS
2021-01-14,305.44,309.41,303.54,302.94,GS
2021-01-15,304.76,304.86,296.88,307.87,GS
2021-01-19,309.0,309.0,293.8031,301.01,GS
2021-01-20,294.13,297.45,287.48,294.2,GS
2021-01-21,290.49,292.74,288.53,290.47,GS
2021-01-22,286.9,290.59,285.5,289.37,GS
2021-01-25,285.14,286.35,277.5,289.39,GS
2021-01-26,283.93,285.77,280.08,283.04,GS
2021-01-27,276.5,277.37,271.3201,281.76,GS
2021-01-28,274.16,279.83,271.33,273.33,GS
2021-01-29,274.01,277.44,270.62,275.02,GS
2021-02-01,272.755,276.84,272.0,271.17,GS
2021-02-02,278.385,288.25,278.0,274.73,GS
2021-02-03,286.325,289.81,285.1801,286.97,GS
2021-02-04,290.21,295.83,289.525,288.55,GS
2021-02-05,296.0,297.24,292.1901,293.75,GS
2021-02-08,294.745,300.89,294.5,293.5,GS
2021-02-09,299.57,302.45,297.7,300.15,GS
2021-02-10,300.31,305.18,297.75,300.46,GS
2021-02-11,303.98,305.01,299.1718,304.28,GS
2021-02-12,302.22,306.7,301.77,302.32,GS
2021-02-16,309.85,312.92,309.2233,306.32,GS
2021-02-17,310.25,314.98,308.7613,311.96,GS
2021-02-18,309.8,314.5,307.5841,312.74,GS
2021-02-19,310.21,316.78,310.21,309.9,GS
2021-02-22,312.35,320.56,312.21,315.62,GS
2021-02-23,318.01,320.0,310.58,316.87,GS
2021-02-24,319.28,330.97,319.14,319.21,GS
2021-02-25,333.13,335.88,326.29,330.64,GS
2021-02-26,325.0,328.68,319.04,327.76,GS
2021-03-01,324.38,331.04,323.31,318.27412386388,GS
2021-03-02,329.99,336.11,329.51,329.92,GS
2021-03-03,333.89,340.045,332.63,330.94,GS
2021-03-04,333.59,339.75,324.05,334.43,GS
2021-03-05,334.33,335.135,316.72,329.29,GS
2021-03-08,330.745,337.61,329.68,327.37,GS
2021-03-09,331.3,336.39,325.665,334.19,GS
2021-03-10,332.0,342.35,331.57,330.59,GS
2021-03-11,339.575,344.95,336.83,336.6633333333333,GS
2021-03-12,344.61,350.0,343.65,342.7366666666667,GS
2021-03-15,349.73,352.28,342.08,348.81,GS
2021-03-16,345.17,346.76,337.71,346.05,GS
2021-03-17,345.91,346.95,340.63,341.71,GS
2021-03-18,348.67,356.8,347.105,344.95,GS
2021-03-19,347.51,347.51,340.63,348.0,GS
2021-03-22,341.45,342.43,336.02,344.2,GS
2021-03-23,336.54,341.82,331.41,339.33,GS
2021-03-24,334.77,336.88,328.44,331.77,GS
2021-03-25,327.445,331.33,321.94,328.65,GS
2021-03-26,334.81,335.4,322.695,330.55,GS
2021-03-29,316.81,327.73,316.81,327.39,GS
2021-03-30,329.445,335.74,328.895,327.26,GS
2021-03-31,331.23,332.64,325.5,327.13,GS
2021-04-01,324.89,329.66,324.37,327.0,GS
2021-04-05,330.97,332.55,323.065,327.64,GS
2021-04-06,324.04,328.57,323.03,323.54,GS
2021-04-07,327.535,329.12,323.36,327.06,GS
2021-04-08,325.96,331.46,322.81,326.55,GS
2021-04-09,333.85,334.79,328.81,331.14,GS
2021-04-12,331.59,334.29,329.89,330.81,GS
2021-04-13,330.41,330.97,324.225,331.84,GS
2021-04-14,332.53,344.41,326.43,327.68,GS
2021-04-15,338.93,341.17,334.63,335.35,GS
2021-04-16,340.65,343.63,338.79,338.55,GS
2021-04-19,341.55,344.38,336.67,342.31,GS
2021-04-20,341.46,341.46,329.37,343.09,GS
2021-04-21,329.94,335.41,327.62,331.88,GS
2021-04-22,334.63,336.96,330.3,335.27,GS
2021-04-23,331.42,340.67,330.75,330.85,GS
2021-04-26,341.83,345.795,341.61,339.35,GS
2021-04-27,343.82,347.53,343.67,343.52,GS
2021-04-28,346.83,350.04,346.34,346.63,GS
2021-04-29,350.34,353.78,347.5,348.11,GS
2021-04-30,350.88,352.7,347.2,352.97,GS
2021-05-03,350.64,353.98,349.26,348.45,GS
2021-05-04,349.97,351.64,342.61,350.16,GS
2021-05-05,351.47,359.14,348.765,349.84,GS
2021-05-06,358.24,366.24,356.51,357.62,GS
2021-05-07,367.39,371.64,361.04,365.97,GS
2021-05-10,372.37,376.85,368.495,370.89,GS
2021-05-11,365.46,368.53,358.625,368.68,GS
2021-05-12,358.97,366.7,353.39,359.92,GS
2021-05-13,353.33,360.89,353.33,354.4,GS
2021-05-14,361.49,369.495,360.2,358.81,GS
2021-05-17,367.1,370.69,364.61,368.77,GS
2021-05-18,371.88,373.28,364.07,369.25,GS
2021-05-19,359.87,360.23,354.04,364.56,GS
2021-05-20,358.49,361.9,353.79,358.38,GS
2021-05-21,361.505,367.09,360.54,359.78,GS
2021-05-24,367.6,369.71,365.515,366.26,GS
2021-05-25,369.0,373.75,364.12,368.29,GS
2021-05-26,365.18,368.79,362.11,364.51,GS
2021-05-27,370.85,373.69,367.32,367.4,GS
2021-05-28,372.19,373.08,368.51,371.37,GS
2021-06-01,377.24,383.35,376.52,372.02,GS
2021-06-02,383.81,384.66,379.495,382.44,GS
2021-06-03,381.13,391.21,380.21,383.44,GS
2021-06-04,389.93,392.025,386.34,388.72,GS
2021-06-07,393.15,393.15,387.555,391.45,GS
2021-06-08,386.53,387.29,382.26,388.16,GS
2021-06-09,382.8,384.27,378.9,384.7,GS
2021-06-10,385.45,389.52,372.36,382.78,GS
2021-06-11,375.79,378.68,375.1,373.94,GS
2021-06-14,377.69,378.74,370.755,378.05,GS
2021-06-15,372.22,374.74,367.17,372.92,GS
2021-06-16,369.62,373.96,365.27,371.3,GS
2021-06-17,372.89,373.24,356.665,371.0,GS
2021-06-18,356.89,358.07,348.67,361.5,GS
2021-06-21,351.77,357.97,351.12,348.83,GS
2021-06-22,356.81,359.85,352.74,357.54,GS
2021-06-23,359.27,362.45,357.71,357.53,GS
2021-06-24,362.94,370.86,362.73,361.05,GS
2021-06-25,368.66,371.08,364.69,368.75,GS
2021-06-28,367.65,368.85,363.99,368.77,GS
2021-06-29,373.49,378.05,370.83,368.71,GS
2021-06-30,370.97,380.06,370.97,372.62,GS
2018-06-12,74.415,74.61,74.065,74.3,NKE
2018-06-13,74.29,74.9,74.01,74.12,NKE
2018-06-14,74.615,75.14,74.42,74.73,NKE
2018-06-15,74.73,75.84,74.54,75.835,NKE
2018-06-18,75.2,75.76,74.915,75.605,NKE
2018-06-19,74.48,74.92,73.69,74.27,NKE
2018-06-20,74.36,74.9,73.975,74.73,NKE
2018-06-21,73.635,74.79,73.57,73.93,NKE
2018-06-22,73.7,74.37,73.21,73.415,NKE
2018-06-25,73.12,73.33,72.045,72.36,NKE
2018-06-26,72.465,73.25,72.41,72.575,NKE
2018-06-27,72.785,72.935,71.165,71.42,NKE
2018-06-28,71.38,72.105,71.38,71.69,NKE
2018-06-29,78.645,81.0,78.61,79.73,NKE
2018-07-02,78.79,79.47,77.03,78.33,NKE
2018-07-03,77.46,77.87,76.11,76.28,NKE
2018-07-05,76.98,77.335,76.19,76.55,NKE
2018-07-06,76.535,77.065,76.12,76.48,NKE
2018-07-09,77.02,77.37,76.36,77.29,NKE
2018-07-10,77.64,78.05,77.16,77.57,NKE
2018-07-11,77.13,77.61,76.9,77.36,NKE
2018-07-12,77.875,78.115,77.245,77.36,NKE
2018-07-13,77.36,77.58,77.15,77.38,NKE
2018-07-16,77.38,78.09,77.38,77.75,NKE
2018-07-17,77.52,78.0,77.425,77.47,NKE
2018-07-18,77.315,77.58,76.32,76.6,NKE
2018-07-19,75.89,77.15,75.85,76.95,NKE
2018-07-20,76.2,77.075,76.2,76.96,NKE
2018-07-23,76.86,76.935,76.14,76.59,NKE
2018-07-24,76.95,77.09,75.435,75.505,NKE
2018-07-25,75.115,77.175,75.06,77.14,NKE
2018-07-26,77.33,78.445,76.905,78.15,NKE
2018-07-27,78.29,78.36,76.79,76.885,NKE
2018-07-30,76.9,76.96,75.445,75.955,NKE
2018-07-31,76.54,77.58,76.205,76.91,NKE
2018-08-01,76.91,78.055,76.61,77.53,NKE
2018-08-02,77.79,79.07,77.41,78.65,NKE
2018-08-03,78.65,78.88,78.455,78.745,NKE
2018-08-06,78.76,79.575,78.68,79.505,NKE
2018-08-07,79.68,80.62,79.29,80.54,NKE
2018-08-08,80.54,81.08,80.04,80.5,NKE
2018-08-09,80.5,81.81,80.42,81.265,NKE
2018-08-10,80.41,81.29,80.29,80.77,NKE
2018-08-13,80.9,81.14,80.01,80.14,NKE
2018-08-14,80.14,80.84,79.68,80.11,NKE
2018-08-15,79.62,79.855,79.135,79.57,NKE
2018-08-16,79.57,80.56,79.57,80.06,NKE
2018-08-17,80.055,80.425,79.72,79.75,NKE
2018-08-20,79.75,82.415,79.75,82.18,NKE
